restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
PANADERIA EL PALOTE,Routine,9/19/19,93,2537,BUCKNER,,75227,2537 S BUCKNER BLVD,9/1/19,FY2019
PANADERIA LA UNION/RESTAURANT,Routine,10/2/19,91,10618,FERGUSON,,75228,10618 FERGUSON RD,10/1/19,FY2020
PANADERIA VERA'S,Routine,11/27/18,89,932,DAVIS,,75208,932 W DAVIS ST,11/1/18,FY2019
PANADERIA Y RESTAURANT LATINA,Routine,12/3/19,84,611,HAMPTON,,75211,611 S HAMPTON RD,12/1/19,FY2020
PANADERIA Y RESTAURANTE MORAZAN,Routine,11/26/19,85,426,JEFFERSON,#A,75208,426 W JEFFERSON BLVD #A,11/1/19,FY2020
PANCHO'S MEXICAN BUFFET,Routine,9/18/18,80,4001,WHEATLAND,#100,75237,4001 W WHEATLAND RD #100,9/1/18,FY2018
PANDA CHINESE FOOD,Routine,12/11/19,92,2576,WALNUT HILL,,75229,2576 WALNUT HILL LN,12/1/19,FY2020
PANDA EXPRESS,Routine,1/8/20,97,15204,MONTFORT,,75248,15204 MONTFORT DR,1/1/20,FY2020
PANDA EXPRESS,Routine,10/28/19,94,9411,WEBB CHAPEL,100,75220,9411 WEBB CHAPEL RD 100,10/1/19,FY2020
PANDA EXPRESS,Routine,8/7/19,93,8687,CENTRAL,2388,75206,8687 N CENTRAL EXPW 2388,8/1/19,FY2019
PANDA TEA,Routine,11/21/19,81,5521,GREENVILLE,#108A,75206,5521 GREENVILLE AVE #108A,11/1/19,FY2020
PANDA'S RESTAURANT,Routine,9/26/19,90,3917,CEDAR SPRINGS,,75219,3917 CEDAR SPRINGS RD,9/1/19,FY2019
PANDORA'S MENS CLUB,Routine,10/27/19,95,10649,HARRY HINES,,75220,10649 HARRY HINES BLVD,10/1/19,FY2020
PANERA BREAD,Routine,11/14/19,95,7839,PARK,,75225,7839 PARK LN,11/1/19,FY2020
PANERA BREAD,Routine,3/14/19,93,5325,BELTLINE,,75238,5325 BELTLINE RD,3/1/19,FY2019
PANERA BREAD,Routine,1/31/19,96,3826,LEMMON,,75219,3826 LEMMON AVE,1/1/19,FY2019
PANERA BREAD,Routine,12/20/18,92,11661,PRESTON,#222,75230,11661 PRESTON RD #222,12/1/18,FY2019
PANINI BAKERY,Routine,3/6/19,98,6063,SHERRY,,75225,6063 SHERRY LN,3/1/19,FY2019
PAPA JOHN'S PIZZA,Routine,9/6/19,80,4417,LANCASTER,#2285,75216,4417 S LANCASTER RD #2285,9/1/19,FY2019
PAPA JOHN'S PIZZA,Routine,1/9/19,85,5907,BELTLINE,102,75248,5907 BELTLINE RD 102,1/1/19,FY2019
PAPA JOHN'S PIZZA,Routine,11/18/18,80,2731,NORTHWEST,110,75220,2731 W NORTHWEST HWY 110,11/1/18,FY2019
PAPA JOHNS,Routine,6/11/19,96,2292,BUCKNER,#110,75227,2292 S BUCKNER BLVD #110,6/1/19,FY2019
PAPA JOHNS PIZZA,Routine,1/13/20,96,3206,DAVIS,100,75211,3206 W DAVIS ST 100,1/1/20,FY2020
PAPA JOHNS PIZZA,Routine,8/29/19,96,2937,GREENVILLE,#170,75206,2937 GREENVILLE AVE #170,8/1/19,FY2019
PAPA JOHNS PIZZA,Routine,2/15/19,95,1127,BECKLEY,,75203,1127 N BECKLEY AVE,2/1/19,FY2019
PAPA MARKET DELI,Routine,1/23/19,86,3522,RAMONA,,75216,3522 RAMONA AVE,1/1/19,FY2019
PAPA MURPHY'S TAKE AND BAKE PIZZA,Routine,2/5/19,97,18110,MIDWAY,#101,75287,18110 MIDWAY RD #101,2/1/19,FY2019
PAPA MURPHY'S TAKE N' BAKE PIZZA,Routine,8/21/19,89,8550,PLANO,#101,75238,8550 PLANO RD #101,8/1/19,FY2019
PAPA WADY,Routine,8/21/19,95,11277,NORTHWEST,123-B,75238,11277 E NORTHWEST HWY 123-B,8/1/19,FY2019
PAPA YUN'S DONUTS,Routine,11/6/19,81,1904,RECORD CROSSING,,75235,1904 RECORD CROSSING RD,11/1/19,FY2020
PAPPADEAUX SEAFOOD,Routine,11/14/19,96,10428,LOMBARDY,,75220,10428 LOMBARDY LN,11/1/19,FY2020
PAPPADEAUX SEAFOOD,Routine,9/16/19,98,18349,DALLAS,,75287,18349 DALLAS PKWY,9/1/19,FY2019
PAPPADEAUX SEAFOOD,Routine,7/17/19,94,3520,OAK LAWN,,75219,3520 N OAK LAWN AVE,7/1/19,FY2019
PAPPAS BARBEQUE,Routine,9/5/19,98,2231,NORTHWEST,,75220,2231 W NORTHWEST HWY,9/1/19,FY2019
PAPPAS BROTHERS STEAKHOUSE,Routine,11/15/19,97,10477,LOMBARDY,,75220,10477 LOMBARDY LN,11/1/19,FY2020
PAPPASITO'S CANTINA,Routine,11/14/19,94,10433,LOMBARDY,,75220,10433 LOMBARDY LN,11/1/19,FY2020
PAPPY'S OLD FASHIONED HAMBURGERS,Routine,10/3/19,82,1475,MOCKINGBIRD,,75247,1475 W MOCKINGBIRD LN,10/1/19,FY2020
PARADISE BAKERY,Routine,7/11/17,91,1201,ELM,#LL08,75202,1201 ELM ST #LL08,7/1/17,FY2017
PARADISE BAKERY & CAFE,Routine,1/13/20,94,13710,DALLAS,H-1,75240,13710 DALLAS PKWY H-1,1/1/20,FY2020
PARADISE CAJUN SEAFOOD,Routine,8/13/19,97,3636,FRANKFORD,#300,75287,3636 FRANKFORD RD #300,8/1/19,FY2019
PARADISO/BOTANIST,Routine,9/13/19,95,308,BISHOP,#BU2,75208,308 N BISHOP AVE #BU2,9/1/19,FY2019
PARIGI,Routine,8/26/19,91,3311,OAK LAWN,#102,75219,3311 OAK LAWN AVE #102,8/1/19,FY2019
PARK AVENUE CLUB,Routine,11/15/19,94,2443,WALNUT HILL,,75229,2443 WALNUT HILL LN,11/1/19,FY2020
PARK CITY CLUB,Routine,9/12/19,90,5956,SHERRY,#1700,75225,5956 SHERRY LN #1700,9/1/19,FY2019
PARK INN BY RADISSON LOVE FIELD ( RAY'S BAR),Routine,10/13/16,95,1241,MOCKINGBIRD,,75247,1241 W MOCKINGBIRD LN,10/1/16,FY2017
PARK LANE AREBA GROCERY,Routine,10/3/19,95,6882,SHADY BROOK,,75231,6882 SHADY BROOK LN,10/1/19,FY2020
PARK LANE CAFE,Routine,9/13/18,81,8080,PARK,149,75231,8080 PARK LN STE 149,9/1/18,FY2018
PARK LN FOOD TO GO,Routine,1/15/19,85,8336,PARK,#B,75231,8336 PARK LN #B,1/1/19,FY2019
PARK'S HAMBURGER'S,Routine,5/31/19,93,6333,FOREST PARK,#204A,75235,6333 FOREST PARK RD #204A,5/1/19,FY2019
PARKER BARROWS,Routine,6/13/19,80,338,DAVIS,,75208,338 W DAVIS ST,6/1/19,FY2019
PARKER UNIVERSITY,Routine,5/20/19,84,2540,WALNUT HILL,S109,75229,2540 WALNUT HILL LN STE S109,5/1/19,FY2019
PARKIT MKT,Routine,11/6/19,92,4724,GREENVILLE,#A,75206,4724 GREENVILLE AVE #A,11/1/19,FY2020
PARLIAMENT BAR,Routine,3/2/19,92,2418,ALLEN,,75204,2418 ALLEN ST,3/1/19,FY2019
PARRISH EPISCOPAL-MAIN,Routine,9/9/19,86,14115,HILLCREST,,75254,14115 HILLCREST RD,9/1/19,FY2019
PARSONS HOUSE PRESTON HOLLOW,Routine,9/9/19,89,4205,NORTHWEST,,75220,4205 W NORTHWEST HWY,9/1/19,FY2019
PAST TIME LOUNGE,Routine,8/2/18,96,1643,PINE,,75215,1643 PINE ST,8/1/18,FY2018
PASTELERIA COMONFORT,Routine,11/24/18,94,3701,NORTHWEST,#190,75220,3701 W NORTHWEST HWY #190,11/1/18,FY2019
PASTELERIA LA ROCA,Routine,2/8/19,91,3812,CLARENDON,,75211,3812 W CLARENDON,2/1/19,FY2019
PASTELERIA UNIVERSO,Routine,1/13/19,89,9632,OVERLAKE,,75220,9632 OVERLAKE DR,1/1/19,FY2019
PASTERERIA DEL NORTE,Routine,1/4/19,95,2531,FORT WORTH,,75211,2531 FORT WORTH AVE,1/1/19,FY2019
PAUL MARTINS AMERICAN GRILL,Routine,8/28/19,87,3848,OAK LAWN,#210,75219,3848 OAK LAWN AVE #210,8/1/19,FY2019
PAUL'S EXXON,Routine,1/10/19,98,2052,FORT WORTH,,75208,2052 FORT WORTH AVE,1/1/19,FY2019
PAUL'S SHOP N GO,Routine,11/11/19,80,1909,CESAR CHAVEZ,,75215,1909 S CESAR CHAVEZ BLVD,11/1/19,FY2020
PAULS FOOD & FUEL MART,Routine,10/11/19,92,11115,GARLAND,,75218,11115 GARLAND RD,10/1/19,FY2020
PAVILLION CAFE,Routine,12/19/19,100,2350,STEMMONS,2 FL,75235,2350 N STEMMONS FRWY 2 FL,12/1/19,FY2020
PAYLESS BEER & WINE,Routine,10/23/18,100,6930,HARRY HINES,,75235,6930 HARRY HINES BLVD,10/1/18,FY2019
PAYLESS CONVENIENCE,Routine,6/19/19,97,1000,RIVERFRONT,,75207,1000 N RIVERFRONT BLVD,6/1/19,FY2019
PAYLESS CONVENIENCE,Routine,3/26/19,80,205,CARROLL,,75246,205 N CARROLL AVE,3/1/19,FY2019
PAYLESS FOOD & BEER WINE,Routine,3/1/19,98,5620,LBJ,#300,75240,5620 LBJ FRWY #300,3/1/19,FY2019
PAYLESS FOOD & BEER WINE,Routine,2/1/19,91,3249,DAWES,,75211,3249 DAWES DR,2/1/19,FY2019
PAZZO,Routine,6/21/18,80,2680,CEDAR SPRINGS,,75204,2680 CEDAR SPRINGS RD,6/1/18,FY2018
PEABERRY COFFEE,Routine,3/8/19,100,2446,KIEST,,75233,2446 W KIEST BLVD,3/1/19,FY2019
PEACHTREE FOOD,Routine,9/12/18,80,11111,WALNUT HILL,#101,75238,11111 WALNUT HILL LN #101,9/1/18,FY2018
PEAK & ELM COCINA,Routine,10/16/18,86,132,PEAK,,75226,132 N PEAK ST,10/1/18,FY2019
PEAK FOOD MART,Routine,1/15/19,100,700,PEAK,,75223,700 S PEAK ST,1/1/19,FY2019
PEARL CUP COFFEE,Routine,4/11/19,90,7865,FIREFALL,#F180,75230,7865 FIREFALL WAY #F180,4/1/19,FY2019
PECAN LODGE,Routine,7/18/19,93,2702,MAIN,,75226,2702 MAIN ST,7/1/19,FY2019
PECAN ROOM & TAVERN,Routine,1/31/19,98,3819,MAPLE,,75219,3819 MAPLE AVE,1/1/19,FY2019
PEGASUS CITY BREWERY,Routine,1/24/19,100,2222,VANTAGE,,75207,2222 VANTAGE ST,1/1/19,FY2019
PEGASUS ROOM,Routine,12/27/18,99,1506,COMMERCE,200,75201,1506 COMMERCE ST 200,12/1/18,FY2019
PEI WEI ASIAN DINER,Routine,11/11/19,91,2222,MCKINNEY,#100,75201,2222 MCKINNEY AVE #100,11/1/19,FY2020
PEI WEI ASIAN DINER,Routine,9/17/19,88,11700,PRESTON,#A,75230,11700 PRESTON RD #A,9/1/19,FY2019
PEI WEI ASIAN DINER,Routine,9/23/19,84,3001,KNOX,#100,75205,3001 KNOX ST #100,9/1/19,FY2019
PEI WEI ASIAN DINER,Routine,9/20/19,88,8305,WESTCHESTER,,75225,8305 WESTCHESTER DR,9/1/19,FY2019
PEI WEI ASIAN DINER,Routine,9/4/19,85,9540,GARLAND,#383,75218,9540 GARLAND RD #383,9/1/19,FY2019
PEKERS,Routine,11/14/19,98,2615,OAK LAWN,#101,75219,2615 OAK LAWN AVE #101,11/1/19,FY2020
PEKING KITCHEN,Routine,11/26/19,80,1710,NORMAN,,75211,1710 NORMAN DR,11/1/19,FY2020
PENNE POMODORO,Routine,12/23/19,90,11661,PRESTON,#143,75230,11661 PRESTON RD #143,12/1/19,FY2020
PENNE POMODORO,Routine,9/16/19,98,1924,ABRAMS,,75214,1924 ABRAMS PKWY,9/1/19,FY2019
PENTHOUSE DOWNSTAIRS,Routine,1/18/19,97,8550,STEMMONS,,75247,8550 N STEMMONS FRWY,1/1/19,FY2019
PEPE & MITO'S MEXICAN CAN,Routine,12/30/19,92,2911,ELM,,75226,2911 ELM ST,12/1/19,FY2020
PEPE'S GROCERY DELI,Routine,11/6/18,80,4819,BERNAL,,75212,4819 BERNAL DR,11/1/18,FY2019
PEPE'S PIZZA,Routine,2/21/19,93,4210,CAMP WISDOM,#160,75237,4210 W CAMP WISDOM RD #160,2/1/19,FY2019
PEPES PIZZA & TIENDA,Routine,8/19/19,95,9615,OVERLAKE,,75220,9615 OVERLAKE DR,8/1/19,FY2019
PERA,Follow-up,9/22/17,66,2405,HENDERSON,,75206,2405 N HENDERSON AVE,9/1/17,FY2017
PERA WINE & TAPAS,Routine,10/25/19,87,6006,BELTLINE,,75254,6006 BELTLINE RD,10/1/19,FY2020
PERIDOT COFFEE,Routine,12/18/18,97,2240,ROYAL,#101,75229,2240 ROYAL LN #101,12/1/18,FY2019
PERRY STEAKHOUSE & GRILL,Routine,6/6/19,86,2000,MCKINNEY,100,75201,2000 MCKINNEY AVE 100,6/1/19,FY2019
PERSONALIZED LEARNING PREPARATORY AT SAM HOUSTON,Routine,12/18/19,98,2827,THROCKMORTON,,75219,2827 THROCKMORTON ST,12/1/19,FY2020
PETALUMA CATERING,Routine,12/12/19,95,9800,PRESTON,,75230,9800 PRESTON RD,12/1/19,FY2020
PETER PIPER PIZZA,Routine,3/12/19,93,729,JEFFERSON,,75208,729 W JEFFERSON BLVD,3/1/19,FY2019
PHATT MATT'S,Routine,1/9/20,85,2451,LEDBETTER,#A,75233,2451 W LEDBETTER DR STE #A,1/1/20,FY2020
PHATT MATT'S HOTWINGS,Routine,11/26/19,85,7557,LANCASTER,#100,75241,7557 S LANCASTER RD #100,11/1/19,FY2020
PHATT MATTS,Routine,6/14/17,79,2207,LEDBETTER,#B,75216,2207 E LEDBETTER DR #B,6/1/17,FY2017
PHD,Routine,7/30/19,89,1300,DAVIS,,75208,1300 W DAVIS ST,7/1/19,FY2019
PHIL'S PHILLY GRILL,Routine,1/11/19,91,5225,BELTLINE,#254,75254,5225 BELTLINE RD #254,1/1/19,FY2019
PHILLIPS MART,Routine,1/10/20,92,951,BELTLINE,,75253,951 S BELTLINE RD,1/1/20,FY2020
PHILLY PRETZEL FACTORY,Routine,1/14/19,95,5601,LOVERS,#130,75209,5601 W LOVERS LN #130,1/1/19,FY2019
PHILLY TOWN,Routine,3/7/19,80,600,PEARL,#G103,75201,600 N PEARL EXPW #G103,3/1/19,FY2019
PHO ANAH,Routine,1/13/20,83,10675,NORTHWEST,#1635,75238,10675 E NORTHWEST HWY #1635,1/1/20,FY2020
PHO BOWL,Routine,4/24/19,90,2807,COMMERCE,,75226,2807 COMMERCE ST,4/1/19,FY2019
PHO CHAU RESTAURANT,Routine,11/14/19,82,1640,MOCKINGBIRD,,75235,1640 W MOCKINGBIRD LN,11/1/19,FY2020
PHO DK,Routine,11/25/19,92,14891,PRESTON,#130,75254,14891 PRESTON RD #130,11/1/19,FY2020
PHO ENVY,Routine,12/16/19,80,8611,HILLCREST,#190,75225,8611 HILLCREST RD #190,12/1/19,FY2020
PHO IS FOR LOVERS,Routine,1/2/20,71,5521,GREENVILLE,#105,75206,5521 GREENVILLE AVE #105,1/1/20,FY2020
PHO KITCHEN,Routine,8/26/19,85,8687,CENTRAL,#2378,75225,8687 N CENTRAL EXPW #2378,8/1/19,FY2019
PHO MIDWAY,Routine,8/8/19,92,17610,MIDWAY,#140,75287,17610 MIDWAY RD #140,8/1/19,FY2019
PHOENIX HOUSE,Routine,9/12/19,91,2345,REAGAN,,75219,2345 REAGAN ST,9/1/19,FY2019
PICASSO'S PIZZA,Routine,12/9/19,84,12300,INWOOD,#116,75244,12300 INWOOD RD #116,12/1/19,FY2020
PICASSO'S PIZZA & GRILL,Routine,10/2/19,87,7215,SKILLMAN,#300,75231,7215 SKILLMAN ST #300,10/1/19,FY2020
PICASSO'S PIZZA & GRILL,Routine,9/11/19,89,18160,DALLAS,,75231,18160 DALLAS PKWY,9/1/19,FY2019
PICK A FIT FOODS,Routine,8/21/18,98,7748,FOREST,,75230,7748 FOREST LN,8/1/18,FY2018
PICKLETOPIA,Routine,11/30/18,97,4812,BRYAN,,75204,4812 BRYAN ST,11/1/18,FY2019
PICOLE POPS,Routine,11/25/19,98,2656,MAIN,#110,75226,2656 MAIN ST #110,11/1/19,FY2020
PICOLE POPS,Routine,12/10/18,95,415,DAVIS,,75208,415 W DAVIS ST,12/1/18,FY2019
PIE FIVE PIZZA,Routine,2/12/19,90,5927,GREENVILLE,,75206,5927 GREENVILLE AVE,2/1/19,FY2019
PIE FIVE PIZZA,Routine,11/12/18,92,15250,DALLAS,#100,75248,15250 DALLAS PKWY #100,11/1/18,FY2019
PIE TAP,Routine,12/18/19,80,2708,HENDERSON,#100,75206,2708 N HENDERSON AVE #100,12/1/19,FY2020
PIETRO'S ITALIAN REST,Routine,10/27/16,93,5722,RICHMOND,,75206,5722 RICHMOND AVE,10/1/16,FY2017
PIGGIE PIES PIZZA,Routine,12/30/19,80,3707,GREENVILLE,,75206,3707 GREENVILLE AVE,12/1/19,FY2020
PINE CREEK MEDICAL CNTR,Routine,5/21/19,100,9032,HARRY HINES,,75235,9032 HARRY HINES BLVD,5/1/19,FY2019
PINK LOUNGE PRIVATE CLUB,Routine,4/21/19,98,3022,DAVIS,,75211,3022 W DAVIS ST,4/1/19,FY2019
PINK MAGNOLIA,Routine,7/19/19,92,642,DAVIS,,75208,642 W DAVIS ST,7/1/19,FY2019
PINKBERRY,Routine,3/19/19,93,5959,ROYAL,#622,75230,5959 ROYAL LN #622,3/1/19,FY2019
PINKIE'S PLACE,Routine,1/31/19,85,4318,MALCOLM X,,75215,4318 S MALCOLM X BLVD,1/1/19,FY2019
PINNACLE POINT FOOD MART,Routine,1/7/19,92,1417,COCKRELL HILL,#101,75211,1417 N COCKRELL HILL RD #101,1/1/19,FY2019
PINNACLE PREP,Routine,8/21/19,100,301,CAMP WISDOM,,75232,301 W CAMP WISDOM RD,8/1/19,FY2019
PINNACLE PREP PRIMARY,Routine,5/21/19,100,2510,VERNON,,75224,2510 S VERNON AVE,5/1/19,FY2019
PINOT'S PALETTE,Routine,1/18/19,97,4560,MOCKINGBIRD,#110,75209,4560 W MOCKINGBIRD LN #110,1/1/19,FY2019
PINTS & QUARTS,Routine,5/7/18,73,5434,ROSS,,75206,5434 ROSS AVE,5/1/18,FY2018
PIRCH,Routine,6/22/17,98,8687,CENTRAL,#2172,75225,8687 N CENTRAL EXPW #2172,6/1/17,FY2017
PIZZA AZTECA,Routine,2/8/19,85,2914,DAVIS,#100,75211,2914 W DAVIS ST #100,2/1/19,FY2019
PIZZA GETTI,Routine,12/31/19,86,3302,BUCKNER,#108,75228,3302 N BUCKNER BLVD #108,12/1/19,FY2020
PIZZA HUT,Routine,1/10/20,95,7989,BELTLINE,#80,75240,7989 BELTLINE RD #80,1/1/20,FY2020
PIZZA HUT,Routine,12/3/19,94,3612,FOREST,#B,75234,3612 FOREST LN STE #B,12/1/19,FY2020
PIZZA HUT,Routine,8/29/19,91,8254,ABRAMS,,75231,8254 ABRAMS RD,8/1/19,FY2019
PIZZA HUT,Routine,6/12/19,83,222,CONTINENTAL,,75238,222 CONTINENTAL AVE,6/1/19,FY2019
PIZZA HUT,Routine,6/14/19,80,4787,VISTAWOOD,#110,75024,4787 VISTAWOOD #110,6/1/19,FY2019
PIZZA HUT,Routine,4/30/19,86,6039,FOREST,,75230,6039 FOREST LN,4/1/19,FY2019
PIZZA HUT,Routine,3/4/19,96,14760,PRESTON,,75254,14760 PRESTON RD,3/1/19,FY2019
PIZZA HUT,Routine,3/1/19,91,2261,SINGLETON,#108,75212,2261 SINGLETON BLVD #108,3/1/19,FY2019
PIZZA HUT,Routine,1/31/19,87,9753,WEBB CHAPEL,#300,75220,9753 WEBB CHAPEL RD #300,1/1/19,FY2019
PIZZA HUT,Routine,12/11/18,84,4540,ROSS,#130,75204,4540 ROSS AVE #130,12/1/18,FY2019
PIZZA HUT,Routine,11/26/18,86,603,TYLER,#100,75208,603 S TYLER ST #100,11/1/18,FY2019
PIZZA HUT,Routine,11/5/18,87,8224,PARK,#100,75231,8224 PARK LN #100,11/1/18,FY2019
PIZZA HUT / WINGSTREET,Routine,6/11/19,91,9310,RL THORNTON,,75254,9310 E RL THORNTON FRWY,6/1/19,FY2019
PIZZA HUT/WINGSTREET,Routine,10/22/18,94,6041,FOREST,,75230,6041 FOREST LN,10/1/18,FY2019
PIZZA INN,Routine,9/16/19,92,4304,LIVE OAK,,75204,4304 LIVE OAK ST,9/1/19,FY2019
PIZZA KING,Routine,12/17/18,85,3410,LANCASTER,,75216,3410 S LANCASTER RD,12/1/18,FY2019
PIZZA LOUNGE,Routine,1/24/19,92,841,EXPOSITION,,75226,841 EXPOSITION AVE,1/1/19,FY2019
PIZZA MAN ITALIAN RESTAURANT,Routine,9/10/18,86,11555,JUPITER,#B,75218,11555 JUPITER RD #B,9/1/18,FY2018
PIZZA PATRON,Routine,1/9/20,96,8100,SPRING VALLEY,,75240,8100 SPRING VALLEY RD,1/1/20,FY2020
PIZZA PATRON,Routine,12/12/19,84,5334,ROSS,#650,75206,5334 ROSS AVE #650,12/1/19,FY2020
PIZZA PATRON,Routine,12/4/19,95,6102,SKILLMAN,#100,75231,6102 SKILLMAN ST #100,12/1/19,FY2020
PIZZA PATRON,Routine,6/4/19,99,3400,LOMBARDY,#104,75230,3400 LOMBARDY LN #104,6/1/19,FY2019
PIZZA PATRON,Routine,3/17/19,91,2302,GUS THOMASSON,108,75228,2302 GUS THOMASSON RD STE 108,3/1/19,FY2019
PIZZA PATRON,Routine,1/16/19,96,5542,MAPLE,#B,75235,5542 MAPLE AVE #B,1/1/19,FY2019
PIZZA PATRON,Routine,11/6/18,85,9794,FOREST,,75243,9794 FOREST LN,11/1/18,FY2019
PIZZA PATRON,Routine,4/25/18,88,11411,NORTHWEST,102,75218,11411 E NORTHWEST HWY 102,4/1/18,FY2018
PIZZA PATRON,Routine,10/26/17,94,10121,LAKE JUNE,,75217,10121 LAKE JUNE RD,10/1/17,FY2018
PIZZERIA TESTA,Routine,7/18/19,92,3525,GREENVILLE,,75206,3525 GREENVILLE AVE,7/1/19,FY2019
PLACIDOS COCINA,Routine,10/17/19,95,6939,SCYENE,#A,75227,6939 SCYENE RD #A,10/1/19,FY2020
PLATINUM MARKET / REMY BAR,Routine,2/19/19,100,2500,VICTORY,#3005,75201,2500 VICTORY AVE PLTM #3005,2/1/19,FY2019
PLAYER'S SPORT BAR & GRIL,Routine,8/15/18,97,4444,ILLINOIS,#210,75211,4444 W ILLINOIS AVE #210,8/1/18,FY2018
PLAYMATE'S CLUB,Routine,2/14/19,97,5004,HOHEN,,75215,5004 HOHEN AVE,2/1/19,FY2019
PLAYWRIGHT IRISH PUB,Routine,1/13/20,84,1722,ROUTH,#102,75201,1722 ROUTH ST #102,1/1/20,FY2020
PLAZA CAFE,Routine,11/7/16,85,14114,DALLAS,190,75254,14114 DALLAS PKWY 190,11/1/16,FY2017
PLAZA DONUTS,Routine,3/21/19,86,700,PEARL,#N210,75201,700 N PEARL ST #N210,3/1/19,FY2019
PLAZA SUNDRY & GIFTS,Routine,12/9/19,97,901,MAIN,C-128,75202,901 MAIN ST C-128,12/1/19,FY2020
PLEASANT GROVE DONUTS,Routine,1/31/19,89,1340,BUCKNER,,75217,1340 S BUCKNER BLVD,1/1/19,FY2019
PLEASANT OAKS,Routine,6/12/19,96,8701,GREENMOUND AVE,,75227,8701 GREENMOUND AVE,6/1/19,FY2019
PLUCKERS WING BAR,Routine,11/18/19,80,5500,GREENVILLE,#406,75206,5500 GREENVILLE AVE #406,11/1/19,FY2020
PLUM YOGA,Routine,3/28/17,99,1924,GREENVILLE,,75206,1924 GREENVILLE AVE,3/1/17,FY2017
POBLANO'S,Routine,1/9/20,91,1700,PACIFIC,#103,75201,1700 PACIFIC AVE #103,1/1/20,FY2020
POCKET SANDWICH THEATER,Routine,7/23/19,90,5400,MOCKINGBIRD,#119,75206,5400 E MOCKINGBIRD LN #119,7/1/19,FY2019
POK THE RAW BAR,Routine,7/5/19,96,3699,MCKINNEY,#306,75204,3699 MCKINNEY AVE STE #306,7/1/19,FY2019
POKE BOP,Routine,9/10/19,88,4103,LEMMON,,75219,4103 LEMMON AVE,9/1/19,FY2019
POKE BOP,Routine,9/5/19,91,4140,ABRAMS,,75214,4140 ABRAMS RD,9/1/19,FY2019
POKE SUSHI ROLL,Routine,9/5/19,92,5706,MOCKINGBIRD,#110,75206,5706 E MOCKINGBIRD LN #110,9/1/19,FY2019
POKE-O,Routine,10/25/18,92,5321,MOCKINGBIRD,#130,75206,5321 E MOCKINGBIRD LN #130,10/1/18,FY2019
POKEWORKS,Routine,7/15/19,94,8041,WALNUT HILL,#E812,75231,8041 WALNUT HILL LN #E812,7/1/19,FY2019
POLLO CAMPERO,Routine,10/28/19,99,9419,WEBB CHAPEL,,75220,9419 WEBB CHAPEL RD,10/1/19,FY2020
POLLO CAMPERO -COCKRELL HILL,Follow-up,10/4/19,81,1703,COCKRELL HILL,,75211,1703 N COCKRELL HILL RD,10/1/19,FY2020
POLLO CASA,Routine,7/15/19,86,3424,BUCKNER,,75217,3424 S BUCKNER BLVD,7/1/19,FY2019
POLLO FIESTA,Routine,9/12/19,80,903,HAMPTON,,75208,903 S HAMPTON RD,9/1/19,FY2019
POLLO POLLO,Routine,7/29/19,88,1624,BUCKNER,,75217,1624 S BUCKNER BLVD,7/1/19,FY2019
POLLO REGIO,Routine,12/31/19,83,13302,PRESTON,,75240,13302 PRESTON RD,12/1/19,FY2020
POLLO REGIO,Routine,10/18/19,85,4416,LIVE OAK,,75204,4416 LIVE OAK ST,10/1/19,FY2020
POLLO REY POLLO FIESTA,Routine,3/14/19,79,4535,MAPLE,,75219,4535 MAPLE AVE,3/1/19,FY2019
POLLO TROPICAL,Routine,3/1/17,98,12755,MIDWAY,,75244,12755 MIDWAY RD,3/1/17,FY2017
POLLY'S BREAKFAST & LUNCH TO GO,Routine,1/18/18,83,7812,LOOP 12,,75217,7812 S LOOP 12,1/1/18,FY2018
POOCH PATIO,Routine,5/7/18,98,3811,FAIRMOUNT,,75219,3811 FAIRMOUNT ST,5/1/18,FY2018
POOR DAVID'S PUB,Routine,12/21/19,97,1313,LAMAR,,75215,1313 S LAMAR ST,12/1/19,FY2020
POP BAR,Routine,12/11/19,97,2420,VICTORY PARK,,75219,2420 VICTORY PARK LN,12/1/19,FY2020
POP FACTORY,Routine,8/13/19,94,3700,MCKINNEY,#144,75219,3700 MCKINNEY AVE #144,8/1/19,FY2019
POP'S CORN SHOP,Routine,1/31/19,96,1201,MAIN,#P-25,75202,1201 MAIN ST #P-25,1/1/19,FY2019
POPCORN REPUBLIC,Routine,12/12/18,100,4701,FRANKFORD,#225,75287,4701 FRANKFORD RD #225,12/1/18,FY2019
POPCORN SHACK,Routine,12/16/19,98,7632,CAMPBELL,#309,75248,7632 CAMPBELL RD #309,12/1/19,FY2020
POPCORN SHACK,Routine,4/17/17,96,7632,CAMPBELL,#317,75248,7632 CAMPBELL RD #317,4/1/17,FY2017
POPE'S FRIED CHICKEN,Routine,11/21/19,94,4502,EAST SIDE,,75226,4502 EAST SIDE AVE,11/1/19,FY2020
POPEYE'S,Routine,12/11/19,92,6502,LEMMON,,75209,6502 LEMMON AVE,12/1/19,FY2020
POPEYE'S,Routine,11/11/19,94,12435,PLANO,,75243,12435 PLANO RD,11/1/19,FY2020
POPEYE'S,Routine,7/22/19,89,630,RL THORNTON,,75203,630 S RL THORNTON FRWY,7/1/19,FY2019
POPEYE'S,Routine,4/27/19,93,8120,RL THORNTON,,75228,8120 E RL THORNTON FRWY,4/1/19,FY2019
