restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
PAPPASITO'S CANTINA,Routine,11/14/2019,94,10433,LOMBARDY,,75220,10433 LOMBARDY LN,Nov 2019,FY2020
IHOP,Routine,12/02/2019,91,4333,DALLAS FT WORTH,,75211,4333 DALLAS FT WORTH TPKE,Dec 2019,FY2020
ADOLPHUS HOTEL - EMPLOYEE CAFE,Routine,12/04/2019,100,1321,COMMERCE,,75202,1321 COMMERCE ST,Dec 2019,FY2020
PUNK SOCIETY,Routine,11/16/2019,92,2723,ELM,,75226,2723 ELM ST,Nov 2019,FY2020
ADELFA BOTELLO CALLEJO,Routine,11/21/2019,90,7817,MILITARY,,75228,7817 MILITARY PKWY,Nov 2019,FY2020
16232 CRAZY BROTHERS,Routine,11/26/2019,100,7812,GREAT TRINITY FOREST,#300,75217,7812 GREAT TRINITY FOREST WAY #300,Nov 2019,FY2020
FIRST FLOOR SPECIALTY KITCHEN,Routine,11/13/2019,94,555,LAMAR,#100,75202,555 S LAMAR ST #100,Nov 2019,FY2020
HONEY BAKED HAM,Routine,12/04/2019,91,4343,NORTHWEST,#330,75220,4343 W NORTHWEST HWY #330,Dec 2019,FY2020
EL RANCHO #14-PALAPA,Routine,11/26/2019,98,14211,COIT,,75254,14211 COIT RD,Nov 2019,FY2020
HAPPY DOG'S,Routine,11/24/2019,80,10788,HARRY HINES,#H1,75220,10788 HARRY HINES BLVD #H1,Nov 2019,FY2020
ME & MOM'S DINER,Routine,12/12/2019,80,5057,SINGLETON,,75212,5057 SINGLETON BLVD,Dec 2019,FY2020
EL CHAROLAZO COMIDA MEXICANA CON SABOR,Routine,12/13/2019,86,11200,HARRY HINES,#WXZ,75229,11200 HARRY HINES BLVD #WXZ,Dec 2019,FY2020
SUBWAY,Routine,11/14/2019,91,1710,MOCKINGBIRD,#A,75235,1710 W MOCKINGBIRD LN #A,Nov 2019,FY2020
SOUTHWEST AIRLINES - MAIN KITCHEN,Routine,12/04/2019,94,2702,LOVE FIELD,,75235,2702 LOVE FIELD DR,Dec 2019,FY2020
AMIGOS SNACKS,Routine,12/05/2019,81,1150,KIEST,#222,75224,1150 W KIEST BLVD #222,Dec 2019,FY2020
WILLIAMS FRIED CHICKEN,Routine,12/11/2019,85,8502,LANCASTER,,75241,8502 S LANCASTER RD,Dec 2019,FY2020
MATTITO'S TEX MEX,Routine,12/11/2019,87,7778,FOREST,,75230,7778 FOREST LN,Dec 2019,FY2020
WBS CATFISH,Routine,11/15/2019,81,8102,POLK,,75232,8102 S POLK ST,Nov 2019,FY2020
ESTES EDUCATION CENTER - DISD,Routine,11/18/2019,83,3313,BECKLEY,,75224,3313 S BECKLEY AVE,Nov 2019,FY2020
TACO CABANA,Routine,11/27/2019,90,9210,RL THORNTON,,75228,9210 E RL THORNTON FRWY,Nov 2019,FY2020
SPORTS CITY CANTINA,Routine,11/14/2019,80,10851,HARRY HINES,,75220,10851 HARRY HINES BLVD,Nov 2019,FY2020
EMBASSY SUITES DALLAS LOVE FIELD (1ST FLOOR BUFFET),Routine,11/14/2019,100,3880,NORTHWEST,,75209,3880 W NORTHWEST HWY,Nov 2019,FY2020
MARISCOS LA VIGA,Routine,11/18/2019,85,17449,PRESTON,,75252,17449 PRESTON RD,Nov 2019,FY2020
C A TATUM ELEMENTARY SCHOOL,Routine,12/02/2019,99,3002,ST AUGUSTINE,,75217,3002 N ST AUGUSTINE RD,Dec 2019,FY2020
THE KOSHER PALATE,Routine,11/20/2019,84,7989,BELTLINE,#154,75248,7989 BELTLINE RD #154,Nov 2019,FY2020
SABOR JUICELAND,Routine,12/05/2019,91,5431,GRAND,,75223,5431 E GRAND AVE,Dec 2019,FY2020
A AND A'S QUICKSTOP,Routine,12/11/2019,90,4307,DUNCANVILLE,#101,75236,4307 DUNCANVILLE RD #101,Dec 2019,FY2020
CRISPY CHICKEN & RICE,Routine,11/26/2019,87,2943,BUCKNER,#250,75227,2943 S BUCKNER BLVD #250,Nov 2019,FY2020
YIDDISHE KUP,Routine,11/13/2019,97,12324,MERIT,,75251,12324 MERIT DR,Nov 2019,FY2020
TNT ROOF BAR 2ND FLOOR,Routine,11/19/2019,97,2800,ROUTH,#155,75201,2800 ROUTH ST #155,Nov 2019,FY2020
DALLAS BAPTIST UNIVERSITY -CHICK-FIL-A,Routine,11/22/2019,94,3000,MOUNTAIN CREEK,,75211,3000 MOUNTAIN CREEK PKWY,Nov 2019,FY2020
SOLAR PREPARATORY SCHOOL FOR BOYS,Routine,12/12/2019,95,1802,MOSER,,75206,1802 MOSER DR,Dec 2019,FY2020
FRANKIE'S FOOD MART,Routine,12/09/2019,87,6449,GREENVILLE,,75206,6449 GREENVILLE AVE,Dec 2019,FY2020
SHOP N GO,Routine,12/03/2019,94,4900,BRYAN,,75206,4900 BRYAN ST,Dec 2019,FY2020
GAS MONKEY LIVE,Routine,11/18/2019,88,10110,TECHNOLOGY,STE1,75221,10110 E TECHNOLOGY BLVD STE1,Nov 2019,FY2020
DOMINO'S PIZZA,Routine,11/14/2019,94,1820,MOCKINGBIRD,#10,75235,1820 W MOCKINGBIRD LN #10,Nov 2019,FY2020
LA PAISANITA,Routine,12/05/2019,95,2555,INWOOD,#131,75235,2555 INWOOD RD #131,Dec 2019,FY2020
JASON'S DELI,Routine,12/13/2019,95,1409,MAIN,,75202,1409 MAIN ST,Dec 2019,FY2020
S & K GROCERY,Routine,11/14/2019,86,2801,MARSALIS,,75216,2801 S MARSALIS AVE,Nov 2019,FY2020
CC YOUNG MEMORIAL HOME,Routine,11/26/2019,94,4833,LAWTHER,,75214,4833 W LAWTHER DR,Nov 2019,FY2020
URBAN MARKET II,Routine,11/21/2019,95,1409,LAMAR,#10,75215,1409 S LAMAR ST #10,Nov 2019,FY2020
LIPSTICK GENTLEMAN'S CLUB,Routine,11/14/2019,81,10859,HARRY HINES,,75220,10859 HARRY HINES BLVD,Nov 2019,FY2020
SERENGETI GRILL,Routine,12/06/2019,99,650,R L THORNTON,,75203,650 S R L THORNTON FRWY,Dec 2019,FY2020
ROSS & HALL BEER GARDEN AND KITCHEN,Routine,12/09/2019,84,3300,ROSS,,75204,3300 ROSS AVE,Dec 2019,FY2020
CAFE LAYAL,Routine,11/21/2019,88,2825,COMMERCE,,75226,2825 COMMERCE ST,Nov 2019,FY2020
TAQUERIA Y RESTAURANTE LINDA VISTA,Routine,11/24/2019,80,10788,HARRY HINES,#B28,75220,10788 HARRY HINES BLVD #B28,Nov 2019,FY2020
TAQUERIA LA SALSA VERDE (INSIDE),Routine,12/05/2019,88,14225,COIT,,75254,14225 COIT,Dec 2019,FY2020
FITOS 4,Follow-up,11/19/2019,81,10508,HARRY HINES,,75220,10508 HARRY HINES BLVD,Nov 2019,FY2020
"TRAVEL CENTERS OF AMERICA, PETRO 0150",Routine,11/27/2019,86,7751,BONNIE VIEW,,75241,7751 BONNIE VIEW RD,Nov 2019,FY2020
CRISPY CHICKEN & RICE,Routine,12/02/2019,94,2409,GUS THOMASSON,,75228,2409 GUS THOMASSON RD,Dec 2019,FY2020
THE ORIGINAL PANCAKE HOUS,Routine,12/04/2019,93,4343,NORTHWEST,#375,75220,4343 W NORTHWEST HWY #375,Dec 2019,FY2020
WILLIAMS FRIED CHICKEN,Routine,11/25/2019,90,2955,WALNUT HILL,,75229,2955 WALNUT HILL LN,Nov 2019,FY2020
DON PEPE'S RANCHO,Complaint,11/19/2019,81,15615,COIT,#250,75248,15615 COIT RD #250,Nov 2019,FY2020
EMPLOYEE CAFE,Routine,11/13/2019,97,555,LAMAR,#100,75202,555 S LAMAR ST #100,Nov 2019,FY2020
SAINT ANN CAFE,Routine,11/18/2019,92,2514,HARRY HINES,,75201,2514 HARRY HINES BLVD,Nov 2019,FY2020
MEXICALI RESTAURANT,Routine,11/18/2019,82,11277,NORTHWEST,#148,75238,11277 E NORTHWEST HWY #148,Nov 2019,FY2020
GOLD'S GYM UPTOWN,Routine,11/19/2019,100,2425,MCKINNEY,,75201,2425 MCKINNEY AVE,Nov 2019,FY2020
VILLAGE COUNTRY CLUB,Routine,11/20/2019,86,6130,GREENVILLE,#102,75206,6130 GREENVILLE AVE #102,Nov 2019,FY2020
F D ROOSEVELT HIGH SCHOOL (TEMP SERVING AREA),Routine,11/18/2019,100,525,BONNIE VIEW,,75203,525 BONNIE VIEW RD,Nov 2019,FY2020
ALAMO DRAFTHOUSE KITCHEN,Routine,12/03/2019,98,6770,ABRAMS,,75231,6770 ABRAMS,Dec 2019,FY2020
RITZ CARLTON HOTEL-CLUB LOUNGE,Routine,11/11/2019,97,2121,MCKINNEY,#101,75201,2121 MCKINNEY AVE #101,Nov 2019,FY2020
SAN JACINTO ELEMENTARY,Routine,11/20/2019,93,7900,HUME,,75227,7900 HUME DR,Nov 2019,FY2020
JOHN B HOOD JR HIGH,Routine,12/03/2019,100,7625,HUME,,75227,7625 HUME DR,Dec 2019,FY2020
MEDITERRANIA,Routine,11/21/2019,86,19009,PRESTON,#209,75252,19009 PRESTON RD #209,Nov 2019,FY2020
MR. K FOOD MART,Routine,11/08/2019,97,7859,MCCALLUM,#101,75252,7859 MCCALLUM BLVD STE #101,Nov 2019,FY2020
EAST HAMPTON SANDWICH CO,Routine,11/26/2019,86,3888,OAK LAWN,#100,75219,3888 OAK LAWN AVE #100,Nov 2019,FY2020
H GRADY SPRUCE HIGH,Routine,12/03/2019,97,9733,SEAGOVILLE,,75217,9733 S SEAGOVILLE RD,Dec 2019,FY2020
CHILI'S GRILL & BAR,Routine,11/26/2019,86,1610,COCKRELL HILL,,75211,1610 N COCKRELL HILL RD,Nov 2019,FY2020
TACOLINGO,Routine,11/23/2019,89,2301,AKARD,#270,75201,2301 N AKARD ST #270,Nov 2019,FY2020
COMMISSARY @ 1217 MAIN (BASEMENT),Routine,12/05/2019,94,1217,MAIN,,75202,1217 MAIN ST,Dec 2019,FY2020
BZ MART,Routine,12/04/2019,85,7036,GREAT TRINITY FOREST WAY,,75217,7036 GREAT TRINITY FOREST WAY,Dec 2019,FY2020
APP#49056 COAL VINE'S PIZZA,Routine,11/26/2019,91,2404,CEDAR SPRINGS,#500,75201,2404 CEDAR SPRINGS RD #500,Nov 2019,FY2020
EL RANCHO #25 - TAQUERIA/PULAPA,Routine,12/13/2019,84,4121,GASTON,,75246,4121 GASTON AVE,Dec 2019,FY2020
STARBUCKS,Routine,11/06/2019,97,500,AKARD,#100,75201,500 N AKARD #100,Nov 2019,FY2020
AMIGO'S FAST FOOD,Routine,12/06/2019,80,7048,MILITARY,,75227,7048 MILITARY PKWY,Dec 2019,FY2020
REED'S BBQ,Routine,12/03/2019,80,1811,BUCKNER,,75217,1811 S BUCKNER BLVD,Dec 2019,FY2020
TROPICAL SMOOTHIE CAFE,Routine,11/15/2019,87,5315,GREENVILLE,#105,75206,5315 GREENVILLE AVE #105,Nov 2019,FY2020
ROYAL BLUE GROCERY,Routine,11/14/2019,91,2100,ROSS,#150,75201,2100 ROSS AVE #150,Nov 2019,FY2020
WHOLE FOODS MARKET (MEAT/SMOKEHOUSE),Routine,11/20/2019,99,8190,PARK,#351,75231,8190 PARK LN #351,Nov 2019,FY2020
CASA LINDA RETIREMENT,Routine,01/17/2019,100,3205,DILIDO,,75228,3205 DILIDO RD,Jan 2019,FY2019
DALLAS BIBLICAL ARTS,Routine,01/15/2019,97,7500,PARK,,75225,7500 PARK LN,Jan 2019,FY2019
EL TIZONCITO TAQUERIA,Routine,12/09/2019,91,3404,ILLINOIS,#100,75211,3404 W ILLINOIS AVE #100,Dec 2019,FY2020
ONE MAIN PLACE FLOOR 32 PANTRY,Routine,12/03/2019,100,1201,MAIN,,75201,1201 MAIN ST,Dec 2019,FY2020
CVS PHARMACY,Routine,12/11/2019,92,14041,NOEL,,75240,14041 NOEL RD,Dec 2019,FY2020
RITZ CARLTON HOTEL-INROOM DINNING,Routine,11/11/2019,95,2121,MCKINNEY,#101,75201,2121 MCKINNEY AVE #101,Nov 2019,FY2020
BOB'S STEAKHOUSE & KITCHEN,Routine,11/13/2019,95,555,LAMAR,#100,75202,555 S LAMAR ST #100,Nov 2019,FY2020
PICOLE POPS,Routine,11/25/2019,98,2656,MAIN,#110,75226,2656 MAIN ST #110,Nov 2019,FY2020
RESIDENCE INN BY MARRIOTT,Routine,11/14/2019,98,10333,CENTRAL,,75231,10333 N CENTRAL EXPW,Nov 2019,FY2020
BELMONTS CAFE ON BACHMAN CREEK,Routine,11/14/2019,91,3880,NORTHWEST,,75220,3880 W NORTHWEST HWY,Nov 2019,FY2020
DALLAS BAPTIST UNIVERSITY,Routine,11/22/2019,91,3000,MOUNTAIN CREEK PKWY #BU23,-104,75211,3000 MOUNTAIN CREEK PKWY #BU23 -104,Nov 2019,FY2020
KALACHANDJI'S,Routine,12/11/2019,92,5430,GURLEY,,75223,5430 GURLEY AVE,Dec 2019,FY2020
QUICK FOOD MART,Routine,11/13/2019,81,337,LEDBETTER,#C,75216,337 E LEDBETTER DR #C,Nov 2019,FY2020
TACOS LOLA,Routine,12/03/2019,90,5329,ROSS,#A,75206,5329 ROSS AVE #A,Dec 2019,FY2020
ST THOMAS SCHOOL,Routine,12/04/2019,100,3741,ABRAMS,,75214,3741 ABRAMS RD,Dec 2019,FY2020
SAINT ANN OUTSIDE BAR,Routine,11/18/2019,96,2501,HARWOOD,#1400,75201,2501 N HARWOOD ST #1400,Nov 2019,FY2020
RAINBOW ICE CREAM SHOP #2,Routine,11/23/2019,80,10788,HARRY HINES,G-9A,75220,10788 HARRY HINES BLVD G-9A,Nov 2019,FY2020
ZANG FOOD MART,Routine,11/07/2019,81,1005,ZANG,,75208,1005 S ZANG BLVD,Nov 2019,FY2020
RESTAURANTE EL VIAJERO,Routine,11/22/2019,83,9516,WEBB CHAPEL,,75220,9516 WEBB CHAPEL RD,Nov 2019,FY2020
PAPPAS BROTHERS STEAKHOUSE,Routine,11/15/2019,97,10477,LOMBARDY,,75220,10477 LOMBARDY LN,Nov 2019,FY2020
"FRESHELLA CATERING, INC",Routine,11/25/2019,80,7145,JOHN W CARPENTER,,75247,7145 JOHN W CARPENTER FRWY,Nov 2019,FY2020
ONE MAIN PLACE EMPLOYEE DINING - LEVEL B1,Routine,12/03/2019,100,1201,MAIN,,75201,1201 MAIN ST,Dec 2019,FY2020
TARGET GROCERY/PRODUCE,Routine,12/12/2019,98,6419,SKILLMAN,,75231,6419 SKILLMAN ST,Dec 2019,FY2020
MCDONALDS #4583,Routine,12/09/2019,95,8117,RL THORNTON,,75228,8117 E RL THORNTON FRWY,Dec 2019,FY2020
GUZICK ELEMENTARY,Routine,12/02/2019,94,5000,BERRIDGE,,75227,5000 BERRIDGE LN,Dec 2019,FY2020
WESTLAKE BREWING COMPANY,Routine,12/03/2019,100,2816,COMMERCE,,75226,2816 COMMERCE ST,Dec 2019,FY2020
JONATHON'S DINER,Routine,12/11/2019,98,1619,BECKLEY,,75203,1619 N BECKLEY AVE,Dec 2019,FY2020
TACO BUENO,Routine,12/05/2019,90,7953,HAMPTON,,75232,7953 S HAMPTON RD,Dec 2019,FY2020
FRY DADDY'S,Routine,12/06/2019,87,10350,SCYENE,#100,75227,10350 SCYENE RD STE #100,Dec 2019,FY2020
OUMI SUSHI @SPROUTS 126,Routine,12/03/2019,90,1800,HENDERSON,,75206,1800 N HENDERSON AVE,Dec 2019,FY2020
ASIA WOK,Routine,12/09/2019,82,901,MAIN,#C122,75202,901 MAIN ST #C122,Dec 2019,FY2020
PROMISE HOSPITAL OF DALLAS,Routine,11/19/2019,100,7955,HARRY HINES,,75235,7955 HARRY HINES BLVD,Nov 2019,FY2020
TACO BELL,Routine,11/13/2019,96,15208,MONTFORT,,75248,15208 MONTFORT DR,Nov 2019,FY2020
GOURMET CHINA,Routine,11/13/2019,97,9025,FOREST,#102,75243,9025 FOREST LN #102,Nov 2019,FY2020
TRI STAR FOOD MART,Routine,12/11/2019,98,4970,ILLINOIS,,75211,4970 W ILLINOIS AVE,Dec 2019,FY2020
INSPIRED TABLE,Routine,12/05/2019,99,901,MAIN,#C104,75202,901 MAIN ST #C104,Dec 2019,FY2020
J P STARKS ELEMENTARY SCHOOL,Routine,12/03/2019,98,3033,TIPS,,75216,3033 TIPS BLVD,Dec 2019,FY2020
LA ACADEMIA DE ESTRELLAS CHATER,Routine,11/15/2019,99,1811,HAMPTON,,75208,1811 S HAMPTON RD,Nov 2019,FY2020
EL RANCHO TORTILLERA/BAKERY,Routine,11/26/2019,87,14211,COIT,,75254,14211 COIT RD,Nov 2019,FY2020
MCDONALDS,Routine,12/06/2019,91,8333,LANCASTER,,75241,8333 S LANCASTER RD,Dec 2019,FY2020
BURGERFI,Routine,11/25/2019,100,18260,PRESTON,#100,75252,18260 PRESTON RD #100,Nov 2019,FY2020
SOUTHWEST AIRLINES (WARMING KITCHEN),Routine,11/26/2019,98,2195,RESEARCH,,75235,2195 RESEARCH ROW,Nov 2019,FY2020
DICKEY'S BBQ,Routine,12/09/2019,97,1201,ELM,#LL5,75202,1201 ELM ST #LL5,Dec 2019,FY2020
ST PATRICK'S CAFETERIA,Routine,09/05/2019,90,9635,FERNDALE,,75238,9635 FERNDALE RD,Sep 2019,FY2019
RICHARD LAGOW ELEMENTARY,Routine,12/02/2019,95,637,EDGEWORTH,,75217,637 EDGEWORTH DR,Dec 2019,FY2020
OCEAN SHAK / EL TACO DEL BARRIO,Routine,11/19/2019,92,19004,MIDWAY,,75287,19004 MIDWAY RD,Nov 2019,FY2020
LOS GARCIA'S RESTAURANT,Routine,11/24/2019,80,10788,HARRY HINES,#G18,75220,10788 HARRY HINES BLVD #G18,Nov 2019,FY2020
KIPP PLEASANT GROVE PRIMARY,Routine,11/20/2019,95,2200,ST. AUGUSTINE,,75227,2200 N ST. AUGUSTINE DR,Nov 2019,FY2020
SUBWAY SANDWICHES,Routine,11/11/2019,91,2025,IRVING,,75207,2025 IRVING BLVD,Nov 2019,FY2020
EL CENTRO FSI,Routine,12/02/2019,86,801,MAIN,,75202,801 MAIN ST,Dec 2019,FY2020
LA TIENDA CAMPINA,Routine,11/11/2019,80,1408,DAVIS,#A,75208,1408 W DAVIS ST #A,Nov 2019,FY2020
BAHAMA BUCKS,Routine,12/03/2019,98,6780,ABRAMS,#107,75231,6780 ABRAMS RD #107,Dec 2019,FY2020
SEAFOOD SHACK,Routine,11/21/2019,86,3701,NORTHWEST,#195,75220,3701 W NORTHWEST HWY #195,Nov 2019,FY2020
ADOLPHUS HOTEL - BAKERY BASEMENT KITCHEN,Routine,12/04/2019,98,1321,COMMERCE,,75202,1321 COMMERCE ST,Dec 2019,FY2020
TIFFS TREATS,Routine,12/05/2019,84,1001,ROSS,#120,75202,1001 ROSS AVE #120,Dec 2019,FY2020
RONALD E MCNAIR ELEM SCH,Routine,11/19/2019,93,3150,BAINBRIDGE,,75237,3150 BAINBRIDGE AVE,Nov 2019,FY2020
JAVIER'S RESTAURANT,Routine,03/27/2019,100,4912,COLE,,75206,4912 COLE AVE,Mar 2019,FY2019
J R'S BAR & GRILL UPSTAIR,Routine,12/31/2019,100,3923,CEDAR SPRINGS,,75219,3923 CEDAR SPRINGS RD,Dec 2019,FY2020
WHATABURGER,Routine,12/22/2019,99,8008,CEDAR SPRINGS,C2081,75235,8008 CEDAR SPRINGS RD C2081,Dec 2019,FY2020
SUBWAY,Routine,01/23/2019,88,12800,ABRAMS,,75243,12800 ABRAMS RD,Jan 2019,FY2019
JEANNIE'S CHINESE,Routine,12/26/2019,96,5441,ALPHA,#102,75240,5441 ALPHA RD #102,Dec 2019,FY2020
WHATABURGER #728,Routine,02/19/2019,99,2428,HASKELL,,75204,2428 N HASKELL AVE,Feb 2019,FY2019
ANATOLE HOTEL (SER),Routine,12/27/2019,97,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
HOTEL ZAZA BANQUET KITCHEN,Routine,12/20/2019,97,2332,LEONARD,,75201,2332 LEONARD ST,Dec 2019,FY2020
WATER GRILL,Routine,12/24/2019,98,1920,MCKINNEY,#100,75201,1920 MCKINNEY AVE #100,Dec 2019,FY2020
HYATT REGENCY PARRINO'S OVEN,Routine,12/21/2019,100,300,REUNION,,75202,300 REUNION BLVD,Dec 2019,FY2020
TRADITION PRESTONWOOD II AL,Routine,12/19/2019,100,5555,ARAPAHO,,75248,5555 ARAPAHO RD,Dec 2019,FY2020
CRAFT & GROWLER,Routine,12/12/2019,98,3601,PARRY,,75226,3601 PARRY AVE,Dec 2019,FY2020
GOOD FRIEND,Routine,12/27/2019,88,1154,PEAVY,,75218,1154 PEAVY RD,Dec 2019,FY2020
EL REY DEL SABOR RESTAURANTE MEXICANO,Routine,12/30/2019,99,1600,BUCKNER,,75217,1600 S BUCKNER BLVD,Dec 2019,FY2020
CENTRAL MARKET-CURBSIDE,Routine,12/11/2019,98,5750,LOVERS,,75206,5750 E LOVERS LN,Dec 2019,FY2020
Z SOLUTIONS (TM46),Routine,12/17/2019,100,8702,POLK,,75232,8702 S POLK ST,Dec 2019,FY2020
INSPIRING BODY OF CHRIST (IBOC),Routine,12/31/2019,99,7701,WESTMORELAND,,75237,7701 S WESTMORELAND RD,Dec 2019,FY2020
MOZZARELLA COMPANY,Routine,01/23/2019,100,2944,ELM,,75226,2944 ELM ST,Jan 2019,FY2019
WHOLE FOODS MARKET (FOOD COUNTER/ SALAD BARS),Routine,12/26/2019,100,2510,MCKINNEY,,75201,2510 MCKINNEY AVE,Dec 2019,FY2020
D' VENTURES RESTAURANT & PRIVATE CLUB,Routine,12/19/2019,100,7474,LANCASTER,,75241,7474 S LANCASTER RD,Dec 2019,FY2020
YENAT GUADA ETHIOPIAN CUISINE,Routine,12/19/2019,95,7015,GREENVILLE,#300,75231,7015 GREENVILLE AVE #300,Dec 2019,FY2020
WOLFGANG PUCK LEVEL 17 CLOUD 9 KITCHEN,Routine,12/22/2019,91,300,REUNION,,75202,300 REUNION BLVD E,Dec 2019,FY2020
AC HOTEL & RESIDENCE INN (2ND FLOOR),Routine,12/19/2019,97,1712,COMMERCE,,75201,1712 COMMERCE ST,Dec 2019,FY2020
ANATOLE (JADE WATERS BAR & GRILL),Routine,12/27/2019,99,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
EATZI'S MARKET CHEF CAFE,Routine,12/31/2019,98,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,Dec 2019,FY2020
A TASTE OF WAYS CATERING,Routine,12/11/2019,97,2949,KIEST,#A,75216,2949 E KIEST BLVD #A,Dec 2019,FY2020
DALLAS AUCTION CAFE,Routine,12/26/2019,100,5333,KIEST,,75211,5333 W KIEST BLVD,Dec 2019,FY2020
KROGER #511 (BAKERY),Routine,12/18/2019,98,10677,NORTHWEST,#300,75238,10677 E NORTHWEST HWY #300,Dec 2019,FY2020
ANATOLE HOTEL (EMPLOYEE CAFE),Routine,12/27/2019,100,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
7-ELEVEN #39787A,Routine,12/16/2019,97,1005,RIVERFRONT,,75207,1005 S RIVERFRONT BLVD,Dec 2019,FY2020
SUPER TARGET #1775 STARBUCKS,Routine,12/06/2019,100,16731,COIT,,75248,16731 COIT RD,Dec 2019,FY2020
RAISING CANE'S RESTAURANT #295,Routine,12/26/2019,98,2503,MOCKINGBIRD,,75235,2503 MOCKINGBIRD LN,Dec 2019,FY2020
W T C SUNDRIES SHOP,Routine,01/10/2019,100,2050,STEMMONS,#154A,75207,2050 N STEMMONS FRWY #154A,Jan 2019,FY2019
H B GONZALEZ ELEMENTARY SCHOOL,Routine,12/18/2019,98,6610,LAKE JUNE,,75217,6610 LAKE JUNE RD,Dec 2019,FY2020
CENTERPLATE SUPER PRETZEL #8 KIOSK,Routine,06/19/2019,100,650,GRIFFIN,,75202,650 S GRIFFIN ST,Jun 2019,FY2019
PALETERIA Y TAQUERIA TREBOL,Routine,12/19/2019,100,4902,GRAND,,75223,4902 E GRAND AVE,Dec 2019,FY2020
CHIPOTLE MEXICAN GRILL,Routine,03/25/2019,100,2427,MOCKINGBIRD,#150,75235,2427 W MOCKINGBIRD LN #150,Mar 2019,FY2019
BANQUET HALL - 9TH FLOOR,Routine,12/20/2019,99,13111,CENTRAL,,75243,13111 N CENTRAL EXPW,Dec 2019,FY2020
CENTERPLATE SANDWICH ZONE #6 - KIOSK,Routine,06/19/2019,100,650,GRIFFIN,,75202,650 S GRIFFIN ST,Jun 2019,FY2019
TERRACE #5064 MOTLEY PUB 308,Routine,02/14/2019,100,2500,VICTORY,#5064,75201,2500 VICTORY AVE TERR #5064,Feb 2019,FY2019
MARIA LUNA CENTRAL KITCHEN,Routine,12/12/2019,99,1515,GRAND,,75215,1515 GRAND AVE,Dec 2019,FY2020
MIMI'S PIZZERIA,Routine,12/16/2019,89,6807,NORTHWEST,,75225,6807 W NORTHWEST HWY,Dec 2019,FY2020
CLUB LACY'S,Routine,12/11/2019,98,9009,SOVEREIGN,#B,75247,9009 SOVEREIGN ROW #B,Dec 2019,FY2020
HOTEL ZAZA EMPLOYEE CAFETERIA,Routine,12/19/2019,94,2332,LEONARD,,75201,2332 LEONARD ST,Dec 2019,FY2020
SHINJUKU SUSHI,Routine,12/19/2019,100,8204,WALNUT HILL LN SSB,#LL1,75231,8204 WALNUT HILL LN SSB #LL1,Dec 2019,FY2020
H.E.B. - CENTRAL MARKET (CURBSIDE),Routine,12/11/2019,100,4349,NORTHWEST,,75220,4349 W NORTHWEST HWY,Dec 2019,FY2020
ANATOLE HOTEL (MEDIA BAR),Routine,12/27/2019,100,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
TOM THUMB #3582 DELI,Routine,12/11/2019,99,18212,PRESTON,,75252,18212 PRESTON RD,Dec 2019,FY2020
"TAQUERIA LAREDO, LLC",Routine,03/30/2019,95,3634,MARVIN D LOVE,,75224,3634 MARVIN D LOVE FRWY,Mar 2019,FY2019
ARBY'S,Routine,12/13/2019,98,5350,HARRY HINES,,75235,5350 HARRY HINES BLVD,Dec 2019,FY2020
ANATOLE (JADE WATERS SWIM UP BAR),Routine,12/27/2019,100,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
HOMEWOOD SUITES SWEET SHOP,Routine,12/17/2019,100,2747,STEMMONS,,75207,2747 N STEMMONS FRWY,Dec 2019,FY2020
HILTON GARDEN INN (RESTAURANT),Routine,12/19/2019,100,2325,STEMMONS,,75235,2325 N STEMMONS FRWY,Dec 2019,FY2020
EATZI'S MARKET COOKLINE,Routine,12/31/2019,97,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,Dec 2019,FY2020
TOM THUMB #3582 MEAT,Routine,12/11/2019,98,18212,PRESTON,,75252,18212 PRESTON RD,Dec 2019,FY2020
AFC SUSHI @TOM THUMB #3582,Routine,12/11/2019,99,18212,PRESTON,,75252,18212 PRESTON RD,Dec 2019,FY2020
WW SAMUELL HIGH SCHOOL,Routine,12/18/2019,99,8928,PALISADES,,75217,8928 PALISADES DR,Dec 2019,FY2020
50326 THE TRADITION-PRESTONWOOD ASSISTED LIVING AND MEMORY-4TH FL,Routine,12/19/2019,100,5555,ARAPAHO,,75248,5555 ARAPAHO RD,Dec 2019,FY2020
MASJID AL ISLAM DALLAS ANNEX,Routine,12/27/2019,98,2625,CESAR CHAVEZ,,75215,2625 S CESAR CHAVEZ BLVD,Dec 2019,FY2020
ANATOLE HOTEL (STEWARDING),Routine,12/27/2019,99,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Dec 2019,FY2020
SUPER TARGET #1775 (DELI),Routine,12/06/2019,95,16731,COIT,,75248,16731 COIT RD,Dec 2019,FY2020
